train_loss,val_loss,val_mae,val_r2
0.009343590077367566,0.005817929096519947,0.05991215,0.9044797420501709
0.009323974760870138,0.005704094003885984,0.05871726,0.9066084623336792
0.008963892480269783,0.005737363267689944,0.059512354,0.9065107703208923
0.009406965469852799,0.0057833269238471985,0.059352085,0.9050812125205994
0.008541230932765063,0.0058562889695167545,0.060494803,0.9042737483978271
0.009601514675610122,0.005929678399115801,0.060450412,0.9026324152946472
0.008764322758430526,0.00589250735938549,0.05993655,0.9036751389503479
0.009409400102283274,0.00571795767173171,0.058694165,0.9068320989608765
0.009329989995984804,0.005743797589093447,0.059550494,0.9059566855430603
0.008825737827767929,0.005778180342167616,0.057809208,0.9054941534996033
0.008980974133702972,0.0058122360147535804,0.058934696,0.9043554067611694
0.009017644782683678,0.00576056344434619,0.057299882,0.9053767919540405
0.008405118027613276,0.005797872319817543,0.058879707,0.9048953056335449
0.008097542649401086,0.005789706949144602,0.05820375,0.905092179775238
0.00817047760245346,0.005909105110913515,0.0593339,0.9031996726989746
0.008674247722540582,0.005948915611952543,0.059142645,0.9026018977165222
0.008193242962339095,0.005866480246186257,0.0587125,0.9040110111236572
0.00772604179967727,0.005880332458764315,0.059376445,0.9035478234291077
0.008270949413556428,0.005752131994813681,0.057901237,0.9056605100631714
0.008466069453528948,0.005692107230424881,0.05818997,0.9067651033401489
0.008779838038164945,0.005658458638936281,0.057613455,0.9075954556465149
0.009008625300512427,0.005763311218470335,0.05758937,0.9057587385177612
0.008770804275714215,0.005698512587696314,0.057859827,0.9066728353500366
0.008449821666415249,0.005718755722045899,0.057690784,0.9063960313796997
0.008985188700968311,0.00576008502393961,0.058541946,0.9053348302841187
0.008446933745983102,0.0057393794413656,0.058030874,0.9058079123497009
0.008148016762875375,0.005747143272310495,0.0584009,0.905842661857605
0.007993180504334825,0.005779971834272146,0.057567585,0.905497670173645
0.009549615150761036,0.005863738479092717,0.05826743,0.9036674499511719
0.00788120830076791,0.005756636895239353,0.059131667,0.9055646657943726
0.008088076331963142,0.005680844001471996,0.058882244,0.9069101214408875
0.008909538787390505,0.0057275833562016485,0.057849895,0.9059010148048401
0.008220376535540535,0.005688108690083027,0.05764038,0.9068182706832886
0.008098601119681484,0.005720641929656267,0.057397358,0.9066113233566284
0.008067469423015913,0.005742139182984829,0.057420526,0.9057514667510986
0.0077484956321616965,0.005609107110649348,0.057454642,0.9083061814308167
0.007723962089845112,0.005760933179408312,0.058250327,0.9055037498474121
0.009191562022481645,0.005712187476456165,0.057987507,0.9064938426017761
0.008227384760088864,0.005646101478487253,0.05714159,0.9078993201255798
0.008445787930949814,0.005637674499303103,0.05733101,0.9079594612121582
0.00826243439777976,0.005732475779950619,0.057114206,0.9065169095993042
0.008288656405749776,0.005705067981034517,0.058075625,0.9067025780677795
0.008594887885486796,0.005717121716588736,0.058017973,0.9062334895133972
0.007968076748684758,0.005722266994416714,0.058516514,0.9063203930854797
0.008324173877813987,0.0056494448333978655,0.057682954,0.9076585173606873
0.008000283102904047,0.00567406015470624,0.057633687,0.9071639180183411
0.007660119838657833,0.005623633600771427,0.057091027,0.9078375101089478
0.008837916821773564,0.005534105375409127,0.05599383,0.9094588160514832
0.0077729022706903165,0.0056651408784091474,0.05765188,0.9071168899536133
0.009003064173850276,0.005643693823367357,0.057397436,0.9078524708747864
0.008497554121450299,0.005683849938213826,0.05780187,0.9074485301971436
0.007440808739158369,0.005641664937138557,0.05751955,0.9078789353370667
