train_loss,val_loss
0.01012638363991851,0.01498938134847384
0.00997115887549329,0.0148480039576957
0.00982501187319206,0.0147178043751812
0.00967828374540386,0.01459132631973644
0.00953701899192556,0.01446438114015164
0.00940735650300919,0.0143419511231678
0.00929594095201902,0.01424609176319953
0.00918090326746781,0.0141348714104818
0.00907429580489291,0.01403891493108276
0.00895919142310085,0.01394147948043567
0.00885640262893009,0.01384478863078568
0.00875328538612441,0.01375716516937498
0.00866946975319704,0.01367945008184788
0.00857863586225266,0.01359113201513337
0.00848490155618558,0.01350525838629014
0.00839003553096171,0.01342000609250855
0.00830116447750097,0.01334062356091966
0.00821327628843611,0.01325995044353119
0.00814111899141209,0.0131922975668419
0.00806067666282319,0.0131128777091877
0.00798405650988721,0.01304662396586374
0.00791163097518834,0.01297810232649814
0.00784156229083391,0.0129183852728229
0.00777296394920007,0.01285771057885188
0.00771457958439982,0.01279982323919202
0.00764781141375005,0.01274152517280761
0.00758469510191939,0.01267815500221546
0.00752537261607209,0.01261629493293588
0.00747444410249977,0.0125607466853141
0.00741866498400439,0.01250170316514526
0.00736348695931665,0.01244550506758469
0.00730564143262763,0.01239612759647676
0.00725439920759122,0.01234603688385554
0.0071937160302861,0.01228385862630501
0.00714110074414641,0.01222935657162926
0.00709165650861969,0.01218010803812024
0.00704805700625782,0.01213244640402173
0.00701517931001012,0.01210119596665434
0.00697428681603859,0.01205768847949894
0.00692782283689568,0.01201446893930075
0.00687677798927784,0.01197071072118456
0.00684440219253251,0.01193555707396444
0.00681126617659584,0.01190294233195442
0.00677125563102178,0.01186306820293045
0.00673145288402198,0.01182202707508999
0.00669646214072283,0.01178686336515529
0.00666552126978828,0.01174979487104567
0.00663357878458955,0.01171881930064182
0.00660011516875657,0.01168526598015577
0.00656371842846085,0.01164710529289818
0.00653006448799254,0.01161376347402767
0.00649930082720283,0.01158407862985713
0.00646944710027917,0.01155421813525024
0.00644364937687773,0.01152126012739654
0.00641666234983223,0.01149311731430398
0.00638840571234379,0.01146559695048802
0.00635706963350164,0.01143797586934689
0.00633506913479563,0.01141749263048257
0.00630924740565984,0.01139362674524958
0.00628504775038972,0.01136696795787134
0.00626493841806167,0.01134542820446703
0.00624721575826363,0.01132756233477567
0.00622512901778607,0.01130334426843459
0.00620493961588531,0.01127878454514832
0.00618949284643415,0.01126159279652235
0.00616547681301583,0.01123294044554822
0.00614020029680937,0.01121026803895296
0.00610745184997597,0.01117603112828425
0.00608346234948039,0.01115219524974184
0.00606542799606669,0.01113126094955141
0.00604482196439443,0.0111100043420023
0.00602641972521839,0.01108682779318424
0.00600673177218699,0.01106869715632238
0.00598838666352992,0.01105039134153923
0.00596915589507172,0.01102740570791396
0.00595249636305219,0.01100945590616208
0.00593244815326966,0.01099125982073636
0.00591457599395448,0.01097182876214338
0.00590006134514518,0.01095696317135325
0.00588626550547569,0.01094166626083245
0.00587477064213327,0.01092704105408551
0.00586209020751651,0.01091377123259466
0.00584667667519143,0.01089916362670556
0.00583174622767827,0.01088088476336524
0.00581615327286191,0.01086368200970544
0.00580607313081305,0.01084968972325335
0.00579396683880722,0.01083761971588289
0.00577101680483567,0.01081368739468046
0.00575546671921114,0.01080055540532695
0.0057416646271928,0.01078337963796297
0.00573066247983479,0.01076618916232508
0.00571830034568922,0.01075417350654449
0.00570730041183911,0.01074275759211026
0.005696297937292,0.01073109623494467
0.00567979023183981,0.01071512488043413
0.00567037631497763,0.01070526508901479
0.00566007972687465,0.01068962836231466
0.00564841611543376,0.0106781601582782
0.00563608462874835,0.01066550458801263
0.00562281684498501,0.01065676819594092
0.00561446181134229,0.01064628743328804
0.00560210168165256,0.01063241522216334
0.0055879267006791,0.0106219871189122
0.00556989163972631,0.01060406113818448
0.00556317973704059,0.01059747517064524
0.00555276652487478,0.01058679951257236
0.00554510199372094,0.01057788983765777
0.00553510243483643,0.01056551156884133
0.00552355925225498,0.01055422003726208
0.00551326714700124,0.01054355312705351
0.0055032647029468,0.01053255247787826
0.00549575971088677,0.01052524705539341
0.00548644863580207,0.0105143396328532
0.00547115568465117,0.01049965946065011
0.00546126870752961,0.0104876514938748
0.00545204057689964,0.01047722203415462
0.00544407937346859,0.01046592632801714
0.00543089960067275,0.01045505156785286
0.00541999668553099,0.01044246557216775
0.00540989347212804,0.01043315974545034
0.00540256213286384,0.01042474095016172
0.00539254861074471,0.01041582571301853
0.00538266498802362,0.01040209738149687
0.00537091976153413,0.01038944282881688
0.00536494628996882,0.01038156422286651
0.00535396342142327,0.01037182796135471
0.00534385121419879,0.0103648194835721
0.00532857964195441,0.01035245023693978
0.00531813901140072,0.01034222007558327
0.00530049953400233,0.01032876172369278
0.00529257956135866,0.01032070925879559
0.00528522761245435,0.01031433113763866
0.00527551206938755,0.0103074435333982
0.0052666031043513,0.01029763997483021
0.00525525658851689,0.01028781400108541
0.00524744204513876,0.01028384452957446
0.00523916903128699,0.01027496140726073
0.00522547704319576,0.01026453556697481
0.00521831319005212,0.01025751648222549
0.00521035777300322,0.01025140711710871
0.00520249822125676,0.0102432356779668
0.00519413113044949,0.01023773980910433
0.00518638223950549,0.01022874193048418
0.00518163475881644,0.0102249273800275
0.00517776578924116,0.01022028632286011
0.00516899568912705,0.01021171081843193
0.00516050543581136,0.01020359510391417
0.00515383241370244,0.01019775832709652
0.00514372791298989,0.01019096585330896
0.00513536222850002,0.01018404864102242
0.00511990044042999,0.01017318065109801
0.00511477109788982,0.01016744414363925
0.00510879629815458,0.0101604742611221
0.00509578779961509,0.01014978526414662
0.00509074576758501,0.01014502622682341
0.00508270772690744,0.01013962327529505
0.00507645552729435,0.01013314140097176
0.0050706302726754,0.01012791448982958
0.00506432754778953,0.01012124136601534
0.00505653621248359,0.01011754771058253
0.00504871522495661,0.01011078723606546
0.00504055293833559,0.01010434408321906
0.00503139336684214,0.01009626269843899
0.00502538297320444,0.01009000180803882
0.00502230514861429,0.01008600829369158
0.00501346075411604,0.01007749642840364
0.00500876863143044,0.01007466406294646
0.00500534036349157,0.01006946065098651
0.00499816772210872,0.01006465654014067
0.00499188222515143,0.01005896650369803
0.004984648504422,0.01005175320253396
0.0049797726561611,0.01004598538999958
0.00496743497976573,0.01003796860920589
0.00496069966216345,0.01003008832392696
0.00495175401341432,0.01002316190557419
0.0049463879891094,0.01001765155944397
0.00493658950221789,0.01001043646645948
0.00493067502828991,0.01000716771762673
0.00492701824370578,0.01000243961314787
0.00492003875460239,0.00999727577027961
0.00491045833192572,0.00998665269249786
0.00490421948048326,0.00997995660487233
0.00489828995304169,0.00997483789354068
0.00489384305103154,0.00997159377014904
0.00488876942228263,0.00996606846601046
0.0048849393186135,0.00996230091862239
0.00487895491122512,0.00995770931791454
0.00487293855716821,0.00995250462135594
0.00486814395599287,0.00994950052529593
0.00486131709786416,0.00994676797158641
0.00485650767109167,0.00994296512026273
0.00485118839354308,0.00993919128991529
0.00484632424877839,0.00993567668164605
0.00483999275951533,0.0099338256699243
0.0048320095768311,0.00992711878511117
0.00482380270171505,0.00992171335535846
0.00481752492829195,0.00991696079109871
0.00481392807857826,0.00991516775654671
0.00480613671847133,0.00990859176228926
0.00479958957188731,0.00990185771776687
0.00479343995076315,0.00989755913983077
0.00478784075081116,0.00989326804334734
0.00478408478682432,0.00989132323934366
0.00478120813407213,0.00988985858226157
0.00477375134754435,0.00988349977587502
0.0047662967307959,0.0098769279586361
0.00476146675089961,0.00987189383154621
0.00475716035458135,0.00987043929006189
0.00475314883522155,0.00986583266781758
0.00474571025638938,0.00986085522396218
0.00474027733415791,0.0098583019892307
0.00473567243065981,0.00985470459085797
0.00472985985793947,0.00985154707581002
0.00472345704568183,0.00984698748815595
0.00471825100058971,0.00984439842644561
0.00471280243476251,0.00984135516776616
0.00470919733963004,0.00983920377477883
0.00470512992809798,0.00983736715325488
0.00469965135981918,0.00983140622020768
0.00469471484674904,0.00982692722453511
0.00468752514182801,0.00982007149621633
0.00468095413828038,0.00981628783270386
0.00467755776626067,0.00981471270188855
0.00467270708778158,0.00981409133080695
0.00466761245943387,0.0098077280254224
0.00466092251847955,0.00980223826465856
0.00465462430204643,0.00980074944624472
0.00464830658508668,0.00979574075251175
0.00464275781618757,0.00979179742669399
0.00463961705098888,0.00978782334235943
0.00463606248212049,0.00978601189493746
0.00463143706317497,0.00978062736793607
0.00462867958183991,0.00977616213301718
0.00462442558999149,0.00977062225986727
0.00461739746152234,0.00976779821023516
0.00461364416670227,0.00976469954395648
0.00460718150591686,0.00975932535039198
0.00460049033771369,0.00975596128586948
0.00459519225453398,0.00975040848942195
0.00459170706687652,0.00974696097378089
0.00458675142454504,0.00974370318065947
0.00458111817524209,0.00973894993760233
0.00457723155711267,0.00973676299910373
0.00457192516237472,0.00973371046371017
0.00456803447222966,0.0097287987228913
0.00456372358815268,0.00972719622198356
0.00456127949355806,0.00972407265901487
0.00455748545799313,0.00972224788342644
0.00455219842967019,0.00971750625375975
0.00454797279941861,0.00971469540447029
0.00454182890831527,0.00971253040046928
0.00453826657291581,0.00971233096397183
0.00453323822927461,0.00970760558916179
0.00452858947840192,0.00970539472179683
0.0045223040454016,0.0096998707002435
0.00451808176253802,0.00969719946352115
0.00451425289951819,0.00969382360094445
0.00451001411872123,0.00969070923298657
0.00450763481889356,0.00968882270354881
0.00450377097813706,0.00968505852077608
0.00449977715617382,0.00968063198397337
0.00449530387457357,0.00967734417349309
0.00449171052425239,0.00967367345144729
0.00448851774100302,0.00967271336321008
0.00448588851372646,0.00966975053298022
0.00448203859257233,0.00966572684253304
0.00447894112370136,0.00966341330726028
0.00447677443729224,0.00966128905433906
0.00447285141597177,0.00965818561047108
0.00446851657053074,0.00965422299340493
0.00446385221195007,0.00965109335778226
0.0044588405466797,0.00964973237706203
0.00445609063293472,0.00964899915402654
0.00445270693140174,0.00964843232181307
0.00444788855418554,0.00964527416894869
0.00444371111708665,0.00964104142606383
0.00444069987479894,0.00963896681740871
0.00443802358352653,0.00963753372506089
0.00443513736071839,0.00963797296676836
0.00443148725924199,0.00963645138865426
0.00442747248965272,0.00963340271357378
0.0044241977652921,0.0096314981982107
0.00441776931284164,0.00962805282005606
0.00441422133829725,0.00962479165531538
0.00441174078676647,0.00962368927374488
0.00440517009423936,0.00961860630205542
0.00440212057602717,0.00961830482635088
0.00439895250442412,0.00961432626177142
0.00439585610565586,0.00961269066289567
0.00439242443279069,0.00960882355857653
0.00438542418484879,0.00960479759872263
0.00438257930736645,0.00960322829439154
0.00437730607441939,0.00960055556693997
0.00437400034031391,0.0095994586483789
0.00437020674037279,0.0095966983088071
0.00436799089592221,0.00959353468653401
0.00436465095111886,0.00959011992590958
0.00436153879826363,0.00958805856756072
0.0043578133000838,0.00958596419143295
0.0043539575716873,0.00958327070384804
0.00435089127404508,0.00958289755981192
0.00434782919199858,0.00958059618535085
