train_loss,val_loss,val_mae,val_r2,learning_rates
0.0016904106272184955,0.0005119066190673038,0.018409343,0.981003999710083,0.0005
0.001807054940478078,0.000352604695459983,0.014565874,0.986983060836792,0.0005
0.0015318229137587227,0.00023957996624327885,0.01208122,0.9911342859268188,0.0005
0.0016473116577669447,0.00022751607866666745,0.011589026,0.9915810823440552,0.0005
0.0015974919062240849,0.0005151768527866807,0.018408509,0.9808938503265381,0.0005
0.0015495546103920788,0.00025228505667958717,0.012575363,0.9906951785087585,0.0005
0.0016177224959912045,0.0003041676548794688,0.014081056,0.9886628985404968,0.0005
0.0015461650053371807,0.00019225796556080846,0.011179891,0.9928367137908936,0.0005
0.0014582662577075618,0.00018220565531616253,0.010628171,0.9932068586349487,0.0005
0.0015537247435921536,0.00021888076359270295,0.011463886,0.9918918609619141,0.00025
0.001780768108022,0.00015605465402283394,0.0099136075,0.9942246675491333,0.00025
0.001508592440014971,0.00022009036244223049,0.012273828,0.9918301105499268,0.00025
0.0015706620370370468,0.0002793422651545067,0.013394248,0.9896593689918518,0.00025
0.0016608912672381848,0.000164695167162184,0.010145929,0.9938936233520508,0.00025
0.001594811984770266,0.00025868556258501485,0.012373591,0.9904322028160095,0.00025
0.0015489497579567666,0.00018114027746681435,0.01037297,0.9932713508605957,0.00025
0.0015654802688264422,0.00017775372089090524,0.010179435,0.9933936595916748,0.00025
0.0015409068437293172,0.0001802156518048529,0.010579525,0.9932931661605835,0.00025
0.0015597321392436113,0.0001574645909082998,0.009789266,0.9940962791442871,0.00025
0.001480129807688562,0.00017722176441263096,0.01021678,0.993430495262146,0.00025
0.0013544003687067224,0.00012969147671052875,0.008976843,0.9951854348182678,0.00025
0.0015991431328334978,0.0001814724261445614,0.010523946,0.9932451248168945,0.00025
0.0014416380228275166,0.00013502679454783598,0.009213008,0.9949833154678345,0.00025
0.0015581467363517732,0.0002337109156845448,0.012587301,0.9913619756698608,0.00025
0.001504714209087459,0.00018761849484387008,0.010917417,0.9930245876312256,0.00025
0.001403212354385427,0.00018446408224311503,0.010308042,0.993186354637146,0.00025
0.0014343232831119427,0.00021468824525072705,0.011475824,0.9920284748077393,0.00025
0.0015219017963058181,0.00034708680444358225,0.014941229,0.9871066808700562,0.00025
0.001439564090521474,0.00022104838899394963,0.01190994,0.9917991161346436,0.00025
0.0015879558914873217,0.00022460282586204508,0.011984151,0.9916839599609375,0.00025
0.0015135400570995574,0.00020666678756242618,0.011151083,0.9923442602157593,0.00025
0.0015902301945191408,0.0001914622377322909,0.011183105,0.9929134249687195,0.00025
0.0015418212677884315,0.0001540856689340823,0.0099316295,0.994277834892273,0.00025
0.0015986811818688043,0.0001886932089594969,0.010866187,0.9929974675178528,0.00025
0.0015385075031580137,0.00025800955336308107,0.012392253,0.9904850721359253,0.00025
0.0015690507267468743,0.00026532124866207596,0.012629158,0.9901574850082397,0.00025
0.0015351099643989333,0.00014830829331913264,0.009489468,0.9944840669631958,0.00025
0.0015919136839719222,0.00016770437347683279,0.0100942915,0.9937527775764465,0.000125
0.0014118416925027434,0.00014205184682699232,0.009385507,0.9947255849838257,0.000125
0.0015794549511546003,0.00013705631075329924,0.0093167,0.9949111938476562,0.000125
0.0015414622695451336,0.00018519976280610231,0.011188448,0.9931466579437256,0.000125
0.001373735535058326,0.0001435341227988829,0.0092936475,0.9946828484535217,0.000125
